Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,22,23,6.6667,6.6666,0,49.5972,55.9957,0
0,1,22,22,6.6667,6.6666,0,49.5972,49.3289,0
0,1,22,21,6.6667,6.6666,0,49.5972,42.6623,0
0,1,23,21,6.6667,6.6667,0,56.2638,42.6623,0
0,1,24,21,6.6667,6.6667,0,62.9305,42.6623,0
0,1,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,1,23,23,6.6667,6.6667,0,56.2638,55.9957,0
0,0,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,23,23,6.6667,6.6667,0,56.2638,55.9957,0
0,1,23,22,6.6667,6.6667,0,56.2638,49.3289,0
0,1,23,21,6.6667,6.6667,0,56.2638,42.6623,0
0,1,24,21,6.6667,6.6667,0,62.9305,42.6623,0
0,1,25,21,6.6667,6.6666,0,69.5972,42.6623,0
0,1,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,1,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,0,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,1,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,24,21,6.6667,6.6667,0,62.9305,42.6623,0
0,1,25,21,6.6667,6.6666,0,69.5972,42.6623,0
0,1,26,21,6.6667,6.6667,0,76.2638,42.6623,0
0,1,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,1,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,0,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,1,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,25,21,6.6667,6.6666,0,69.5972,42.6623,0
0,1,26,21,6.6667,6.6667,0,76.2638,42.6623,0
0,1,27,21,6.6667,6.6667,0,82.9305,42.6623,0
0,1,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,1,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,0,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,1,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,26,21,6.6667,6.6667,0,76.2638,42.6623,0
0,1,27,21,6.6667,6.6667,0,82.9305,42.6623,0
0,1,28,21,6.6667,6.6666,0,89.5972,42.6623,0
0,1,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,1,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,0,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,1,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,27,21,6.6667,6.6667,0,82.9305,42.6623,0
0,1,28,21,6.6667,6.6666,0,89.5972,42.6623,0
0,1,29,21,6.6667,6.6667,0,96.2638,42.6623,0
0,1,29,22,6.6667,6.6667,0,96.2638,49.3289,0
0,1,29,23,6.6667,6.6667,0,96.2638,55.9957,0
0,1,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,0,29,22,6.6667,6.6667,0,96.2638,49.3289,0
0,1,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,1,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,28,21,6.6667,6.6666,0,89.5972,42.6623,0
0,1,29,21,6.6667,6.6667,0,96.2638,42.6623,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,23,6.6667,6.6667,0,96.2638,55.9957,0
0,0,0,23,6.6667,6.6669,0,-97.0695,55.9957,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,22,6.6667,6.6669,0,-97.0695,49.3289,0
0,1,1,22,6.6667,6.6666,0,-90.4028,49.3289,0
0,1,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,1,0,24,6.6666,6.6669,0,-97.0695,62.6623,0
0,0,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,0,24,6.6666,6.6669,0,-97.0695,62.6623,0
0,1,0,23,6.6667,6.6669,0,-97.0695,55.9957,0
0,1,0,22,6.6667,6.6669,0,-97.0695,49.3289,0
0,1,1,22,6.6667,6.6666,0,-90.4028,49.3289,0
0,1,2,22,6.6667,6.6667,0,-83.7362,49.3289,0
0,1,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,1,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,0,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,1,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,1,22,6.6667,6.6666,0,-90.4028,49.3289,0
0,1,2,22,6.6667,6.6667,0,-83.7362,49.3289,0
0,1,3,22,6.6667,6.6667,0,-77.0695,49.3289,0
0,1,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,1,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,0,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,1,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,2,22,6.6667,6.6667,0,-83.7362,49.3289,0
0,1,3,22,6.6667,6.6667,0,-77.0695,49.3289,0
0,1,4,22,6.6667,6.6666,0,-70.4028,49.3289,0
0,1,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,1,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,0,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,1,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,3,22,6.6667,6.6667,0,-77.0695,49.3289,0
0,1,4,22,6.6667,6.6666,0,-70.4028,49.3289,0
0,1,5,22,6.6667,6.6667,0,-63.7362,49.3289,0
0,1,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,1,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,0,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,1,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,4,22,6.6667,6.6666,0,-70.4028,49.3289,0
0,1,5,22,6.6667,6.6667,0,-63.7362,49.3289,0
0,1,6,22,6.6667,6.6667,0,-57.0695,49.3289,0
0,1,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,1,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,0,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,1,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,5,22,6.6667,6.6667,0,-63.7362,49.3289,0
0,1,6,22,6.6667,6.6667,0,-57.0695,49.3289,0
0,1,7,22,6.6667,6.6666,0,-50.4028,49.3289,0
0,1,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,1,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,0,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,1,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,6,22,6.6667,6.6667,0,-57.0695,49.3289,0
0,1,7,22,6.6667,6.6666,0,-50.4028,49.3289,0
0,1,8,22,6.6667,6.6667,0,-43.7362,49.3289,0
0,1,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,1,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,0,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,1,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,7,22,6.6667,6.6666,0,-50.4028,49.3289,0
0,1,8,22,6.6667,6.6667,0,-43.7362,49.3289,0
0,1,9,22,6.6667,6.6667,0,-37.0695,49.3289,0
0,1,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,1,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,0,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,1,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,8,22,6.6667,6.6667,0,-43.7362,49.3289,0
0,1,9,22,6.6667,6.6667,0,-37.0695,49.3289,0
0,1,10,22,6.6667,6.6666,0,-30.4028,49.3289,0
0,1,10,23,6.6667,6.6666,0,-30.4028,55.9957,0
0,1,10,24,6.6666,6.6666,0,-30.4028,62.6623,0
0,1,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,0,10,23,6.6667,6.6666,0,-30.4028,55.9957,0
0,1,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,1,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,9,22,6.6667,6.6667,0,-37.0695,49.3289,0
0,1,10,22,6.6667,6.6666,0,-30.4028,49.3289,0
0,1,11,22,6.6667,6.6667,0,-23.7361,49.3289,0
0,1,11,23,6.6667,6.6667,0,-23.7361,55.9957,0
0,1,11,24,6.6666,6.6667,0,-23.7361,62.6623,0
0,1,10,24,6.6666,6.6666,0,-30.4028,62.6623,0
0,0,11,23,6.6667,6.6667,0,-23.7361,55.9957,0
0,1,10,24,6.6666,6.6666,0,-30.4028,62.6623,0
0,1,10,23,6.6667,6.6666,0,-30.4028,55.9957,0
0,1,10,22,6.6667,6.6666,0,-30.4028,49.3289,0
0,1,11,22,6.6667,6.6667,0,-23.7361,49.3289,0
0,1,12,22,6.6667,6.6667,0,-17.0695,49.3289,0
0,1,12,23,6.6667,6.6667,0,-17.0695,55.9957,0
0,1,12,24,6.6666,6.6667,0,-17.0695,62.6623,0
0,1,11,24,6.6666,6.6667,0,-23.7361,62.6623,0
0,0,12,23,6.6667,6.6667,0,-17.0695,55.9957,0
0,1,11,24,6.6666,6.6667,0,-23.7361,62.6623,0
0,1,11,23,6.6667,6.6667,0,-23.7361,55.9957,0
0,1,11,22,6.6667,6.6667,0,-23.7361,49.3289,0
0,1,12,22,6.6667,6.6667,0,-17.0695,49.3289,0
0,1,13,22,6.6667,6.66662,0,-10.4028,49.3289,0
0,1,13,23,6.6667,6.66662,0,-10.4028,55.9957,0
0,1,13,24,6.6666,6.66662,0,-10.4028,62.6623,0
0,1,12,24,6.6666,6.6667,0,-17.0695,62.6623,0
0,0,13,23,6.6667,6.66662,0,-10.4028,55.9957,0
0,1,12,24,6.6666,6.6667,0,-17.0695,62.6623,0
0,1,12,23,6.6667,6.6667,0,-17.0695,55.9957,0
0,1,12,22,6.6667,6.6667,0,-17.0695,49.3289,0
0,1,13,22,6.6667,6.66662,0,-10.4028,49.3289,0
0,1,14,22,6.6667,6.66667,0,-3.73615,49.3289,0
0,1,14,23,6.6667,6.66667,0,-3.73615,55.9957,0
0,1,14,24,6.6666,6.66667,0,-3.73615,62.6623,0
0,1,13,24,6.6666,6.66662,0,-10.4028,62.6623,0
0,0,14,23,6.6667,6.66667,0,-3.73615,55.9957,0
0,1,13,24,6.6666,6.66662,0,-10.4028,62.6623,0
0,1,13,23,6.6667,6.66662,0,-10.4028,55.9957,0
0,1,13,22,6.6667,6.66662,0,-10.4028,49.3289,0
0,1,14,22,6.6667,6.66667,0,-3.73615,49.3289,0
0,1,15,22,6.6667,6.66667,0,2.93053,49.3289,0
0,1,15,23,6.6667,6.66667,0,2.93053,55.9957,0
0,1,15,24,6.6666,6.66667,0,2.93053,62.6623,0
0,1,14,24,6.6666,6.66667,0,-3.73615,62.6623,0
0,0,15,23,6.6667,6.66667,0,2.93053,55.9957,0
0,1,14,24,6.6666,6.66667,0,-3.73615,62.6623,0
0,1,14,23,6.6667,6.66667,0,-3.73615,55.9957,0
0,1,14,22,6.6667,6.66667,0,-3.73615,49.3289,0
0,1,15,22,6.6667,6.66667,0,2.93053,49.3289,0
0,1,16,22,6.6667,6.66664,0,9.59718,49.3289,0
0,1,16,23,6.6667,6.66664,0,9.59718,55.9957,0
0,1,16,24,6.6666,6.66664,0,9.59718,62.6623,0
0,1,15,24,6.6666,6.66667,0,2.93053,62.6623,0
0,0,16,23,6.6667,6.66664,0,9.59718,55.9957,0
0,1,15,24,6.6666,6.66667,0,2.93053,62.6623,0
0,1,15,23,6.6667,6.66667,0,2.93053,55.9957,0
0,1,15,22,6.6667,6.66667,0,2.93053,49.3289,0
0,1,16,22,6.6667,6.66664,0,9.59718,49.3289,0
0,1,17,22,6.6667,6.6667,0,16.2639,49.3289,0
0,1,17,23,6.6667,6.6667,0,16.2639,55.9957,0
0,1,17,24,6.6666,6.6667,0,16.2639,62.6623,0
0,1,16,24,6.6666,6.66664,0,9.59718,62.6623,0
0,0,17,23,6.6667,6.6667,0,16.2639,55.9957,0
0,1,16,24,6.6666,6.66664,0,9.59718,62.6623,0
0,1,16,23,6.6667,6.66664,0,9.59718,55.9957,0
0,1,16,22,6.6667,6.66664,0,9.59718,49.3289,0
0,1,17,22,6.6667,6.6667,0,16.2639,49.3289,0
0,1,18,22,6.6667,6.6667,0,22.9305,49.3289,0
0,1,18,23,6.6667,6.6667,0,22.9305,55.9957,0
0,1,18,24,6.6666,6.6667,0,22.9305,62.6623,0
0,1,17,24,6.6666,6.6667,0,16.2639,62.6623,0
0,0,18,23,6.6667,6.6667,0,22.9305,55.9957,0
0,1,17,24,6.6666,6.6667,0,16.2639,62.6623,0
0,1,17,23,6.6667,6.6667,0,16.2639,55.9957,0
0,1,17,22,6.6667,6.6667,0,16.2639,49.3289,0
0,1,18,22,6.6667,6.6667,0,22.9305,49.3289,0
0,1,19,22,6.6667,6.6666,0,29.5972,49.3289,0
0,1,19,23,6.6667,6.6666,0,29.5972,55.9957,0
0,1,19,24,6.6666,6.6666,0,29.5972,62.6623,0
0,1,18,24,6.6666,6.6667,0,22.9305,62.6623,0
0,0,19,23,6.6667,6.6666,0,29.5972,55.9957,0
0,1,18,24,6.6666,6.6667,0,22.9305,62.6623,0
0,1,18,23,6.6667,6.6667,0,22.9305,55.9957,0
0,1,18,22,6.6667,6.6667,0,22.9305,49.3289,0
0,1,19,22,6.6667,6.6666,0,29.5972,49.3289,0
0,1,20,22,6.6667,6.6667,0,36.2638,49.3289,0
0,1,20,23,6.6667,6.6667,0,36.2638,55.9957,0
0,1,20,24,6.6666,6.6667,0,36.2638,62.6623,0
0,1,19,24,6.6666,6.6666,0,29.5972,62.6623,0
0,0,20,23,6.6667,6.6667,0,36.2638,55.9957,0
0,1,19,24,6.6666,6.6666,0,29.5972,62.6623,0
0,1,19,23,6.6667,6.6666,0,29.5972,55.9957,0
0,1,19,22,6.6667,6.6666,0,29.5972,49.3289,0
0,1,20,22,6.6667,6.6667,0,36.2638,49.3289,0
0,1,21,22,6.6667,6.6667,0,42.9305,49.3289,0
0,1,21,23,6.6667,6.6667,0,42.9305,55.9957,0
0,1,21,24,6.6666,6.6667,0,42.9305,62.6623,0
0,1,20,24,6.6666,6.6667,0,36.2638,62.6623,0
0,0,21,23,6.6667,6.6667,0,42.9305,55.9957,0
0,1,20,24,6.6666,6.6667,0,36.2638,62.6623,0
0,1,20,23,6.6667,6.6667,0,36.2638,55.9957,0
0,1,20,22,6.6667,6.6667,0,36.2638,49.3289,0
0,1,21,22,6.6667,6.6667,0,42.9305,49.3289,0
0,1,22,22,6.6667,6.6666,0,49.5972,49.3289,0
0,1,22,23,6.6667,6.6666,0,49.5972,55.9957,0
0,1,22,24,6.6666,6.6666,0,49.5972,62.6623,0
0,1,21,24,6.6666,6.6667,0,42.9305,62.6623,0
0,0,22,23,6.6667,6.6666,0,49.5972,55.9957,0
0,1,21,24,6.6666,6.6667,0,42.9305,62.6623,0
0,1,21,23,6.6667,6.6667,0,42.9305,55.9957,0
0,1,21,22,6.6667,6.6667,0,42.9305,49.3289,0
0,1,22,22,6.6667,6.6666,0,49.5972,49.3289,0
0,1,23,22,6.6667,6.6667,0,56.2638,49.3289,0
0,1,23,23,6.6667,6.6667,0,56.2638,55.9957,0
0,1,23,24,6.6666,6.6667,0,56.2638,62.6623,0
0,1,22,24,6.6666,6.6666,0,49.5972,62.6623,0
0,0,23,23,6.6667,6.6667,0,56.2638,55.9957,0
0,1,22,24,6.6666,6.6666,0,49.5972,62.6623,0
0,1,22,23,6.6667,6.6666,0,49.5972,55.9957,0
0,1,22,22,6.6667,6.6666,0,49.5972,49.3289,0
0,1,23,22,6.6667,6.6667,0,56.2638,49.3289,0
0,1,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,1,24,24,6.6666,6.6667,0,62.9305,62.6623,0
0,1,23,24,6.6666,6.6667,0,56.2638,62.6623,0
0,0,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,1,23,24,6.6666,6.6667,0,56.2638,62.6623,0
0,1,23,23,6.6667,6.6667,0,56.2638,55.9957,0
0,1,23,22,6.6667,6.6667,0,56.2638,49.3289,0
0,1,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,1,25,24,6.6666,6.6666,0,69.5972,62.6623,0
0,1,24,24,6.6666,6.6667,0,62.9305,62.6623,0
0,0,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,1,24,24,6.6666,6.6667,0,62.9305,62.6623,0
0,1,24,23,6.6667,6.6667,0,62.9305,55.9957,0
0,1,24,22,6.6667,6.6667,0,62.9305,49.3289,0
0,1,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,1,26,24,6.6666,6.6667,0,76.2638,62.6623,0
0,1,25,24,6.6666,6.6666,0,69.5972,62.6623,0
0,0,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,1,25,24,6.6666,6.6666,0,69.5972,62.6623,0
0,1,25,23,6.6667,6.6666,0,69.5972,55.9957,0
0,1,25,22,6.6667,6.6666,0,69.5972,49.3289,0
0,1,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,1,27,24,6.6666,6.6667,0,82.9305,62.6623,0
0,1,26,24,6.6666,6.6667,0,76.2638,62.6623,0
0,0,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,1,26,24,6.6666,6.6667,0,76.2638,62.6623,0
0,1,26,23,6.6667,6.6667,0,76.2638,55.9957,0
0,1,26,22,6.6667,6.6667,0,76.2638,49.3289,0
0,1,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,1,28,24,6.6666,6.6666,0,89.5972,62.6623,0
0,1,27,24,6.6666,6.6667,0,82.9305,62.6623,0
0,0,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,1,27,24,6.6666,6.6667,0,82.9305,62.6623,0
0,1,27,23,6.6667,6.6667,0,82.9305,55.9957,0
0,1,27,22,6.6667,6.6667,0,82.9305,49.3289,0
0,1,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,29,22,6.6667,6.6667,0,96.2638,49.3289,0
0,1,29,23,6.6667,6.6667,0,96.2638,55.9957,0
0,1,29,24,6.6666,6.6667,0,96.2638,62.6623,0
0,1,28,24,6.6666,6.6666,0,89.5972,62.6623,0
0,0,29,23,6.6667,6.6667,0,96.2638,55.9957,0
0,1,28,24,6.6666,6.6666,0,89.5972,62.6623,0
0,1,28,23,6.6667,6.6666,0,89.5972,55.9957,0
0,1,28,22,6.6667,6.6666,0,89.5972,49.3289,0
0,1,29,22,6.6667,6.6667,0,96.2638,49.3289,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,24,6.6666,6.6667,0,96.2638,62.6623,0
0,0,0,24,6.6666,6.6669,0,-97.0695,62.6623,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,23,6.6667,6.6669,0,-97.0695,55.9957,0
0,1,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,1,1,25,6.6667,6.6666,0,-90.4028,69.3289,0
0,1,0,25,6.6667,6.6669,0,-97.0695,69.3289,0
0,0,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,1,0,25,6.6667,6.6669,0,-97.0695,69.3289,0
0,1,0,24,6.6666,6.6669,0,-97.0695,62.6623,0
0,1,0,23,6.6667,6.6669,0,-97.0695,55.9957,0
0,1,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,1,2,25,6.6667,6.6667,0,-83.7362,69.3289,0
0,1,1,25,6.6667,6.6666,0,-90.4028,69.3289,0
0,0,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,1,1,25,6.6667,6.6666,0,-90.4028,69.3289,0
0,1,1,24,6.6666,6.6666,0,-90.4028,62.6623,0
0,1,1,23,6.6667,6.6666,0,-90.4028,55.9957,0
0,1,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,1,3,25,6.6667,6.6667,0,-77.0695,69.3289,0
0,1,2,25,6.6667,6.6667,0,-83.7362,69.3289,0
0,0,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,1,2,25,6.6667,6.6667,0,-83.7362,69.3289,0
0,1,2,24,6.6666,6.6667,0,-83.7362,62.6623,0
0,1,2,23,6.6667,6.6667,0,-83.7362,55.9957,0
0,1,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,1,4,25,6.6667,6.6666,0,-70.4028,69.3289,0
0,1,3,25,6.6667,6.6667,0,-77.0695,69.3289,0
0,0,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,1,3,25,6.6667,6.6667,0,-77.0695,69.3289,0
0,1,3,24,6.6666,6.6667,0,-77.0695,62.6623,0
0,1,3,23,6.6667,6.6667,0,-77.0695,55.9957,0
0,1,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,1,5,25,6.6667,6.6667,0,-63.7362,69.3289,0
0,1,4,25,6.6667,6.6666,0,-70.4028,69.3289,0
0,0,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,1,4,25,6.6667,6.6666,0,-70.4028,69.3289,0
0,1,4,24,6.6666,6.6666,0,-70.4028,62.6623,0
0,1,4,23,6.6667,6.6666,0,-70.4028,55.9957,0
0,1,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,1,6,25,6.6667,6.6667,0,-57.0695,69.3289,0
0,1,5,25,6.6667,6.6667,0,-63.7362,69.3289,0
0,0,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,1,5,25,6.6667,6.6667,0,-63.7362,69.3289,0
0,1,5,24,6.6666,6.6667,0,-63.7362,62.6623,0
0,1,5,23,6.6667,6.6667,0,-63.7362,55.9957,0
0,1,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,1,7,25,6.6667,6.6666,0,-50.4028,69.3289,0
0,1,6,25,6.6667,6.6667,0,-57.0695,69.3289,0
0,0,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,1,6,25,6.6667,6.6667,0,-57.0695,69.3289,0
0,1,6,24,6.6666,6.6667,0,-57.0695,62.6623,0
0,1,6,23,6.6667,6.6667,0,-57.0695,55.9957,0
0,1,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,1,8,25,6.6667,6.6667,0,-43.7362,69.3289,0
0,1,7,25,6.6667,6.6666,0,-50.4028,69.3289,0
0,0,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,1,7,25,6.6667,6.6666,0,-50.4028,69.3289,0
0,1,7,24,6.6666,6.6666,0,-50.4028,62.6623,0
0,1,7,23,6.6667,6.6666,0,-50.4028,55.9957,0
0,1,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,1,9,25,6.6667,6.6667,0,-37.0695,69.3289,0
0,1,8,25,6.6667,6.6667,0,-43.7362,69.3289,0
0,0,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,1,8,25,6.6667,6.6667,0,-43.7362,69.3289,0
0,1,8,24,6.6666,6.6667,0,-43.7362,62.6623,0
0,1,8,23,6.6667,6.6667,0,-43.7362,55.9957,0
0,1,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,10,23,6.6667,6.6666,0,-30.4028,55.9957,0
0,1,10,24,6.6666,6.6666,0,-30.4028,62.6623,0
0,1,10,25,6.6667,6.6666,0,-30.4028,69.3289,0
0,1,9,25,6.6667,6.6667,0,-37.0695,69.3289,0
0,0,10,24,6.6666,6.6666,0,-30.4028,62.6623,0
0,1,9,25,6.6667,6.6667,0,-37.0695,69.3289,0
0,1,9,24,6.6666,6.6667,0,-37.0695,62.6623,0
0,1,9,23,6.6667,6.6667,0,-37.0695,55.9957,0
0,1,10,23,6.6667,6.6666,0,-30.4028,55.9957,0
0,1,11,23,6.6667,6.6667,0,-23.7361,55.9957,0
0,1,11,24,6.6666,6.6667,0,-23.7361,62.6623,0
0,1,11,25,6.6667,6.6667,0,-23.7361,69.3289,0
0,1,10,25,6.6667,6.6666,0,-30.4028,69.3289,0
0,0,11,24,6.6666,6.6667,0,-23.7361,62.6623,0
0,1,10,25,6.6667,6.6666,0,-30.4028,69.3289,0
